latitude,longitude
26.89971113410108,85.6012151579738
26.89971113410108,85.70121561540202
26.89971113410108,85.80121607283019
26.89971113410108,85.90121653025835
26.89971113410108,86.00121698768658
26.89971113410108,86.10121744511474
26.89971113410108,86.20121790254291
26.89971113410108,86.30121835997113
26.89971113410108,86.4012188173993
26.89971113410108,86.50121927482746
26.89971113410108,86.60121973225569
26.89971113410108,86.70122018968385
26.89971113410108,86.80122064711202
26.89971113410108,86.90122110454024
26.89971113410108,87.0012215619684
26.89971113410108,87.10122201939657
26.89971113410108,87.2012224768248
26.89971113410108,87.30122293425296
26.89971113410108,87.40122339168113
26.89971113410108,87.50122384910935
26.89971113410108,87.60122430653752
26.89971113410108,87.70122476396568
26.89971113410108,87.8012252213939
26.89971113410108,87.90122567882207
26.89971113410108,88.00122613625024
26.89971113410108,88.10122659367846
26.999711591529262,84.90121195597652
26.999711591529262,85.00121241340469
26.999711591529262,85.10121287083291
26.999711591529262,85.20121332826108
26.999711591529262,85.30121378568924
26.999711591529262,85.40121424311747
26.999711591529262,85.50121470054563
26.999711591529262,85.6012151579738
26.999711591529262,85.70121561540202
26.999711591529262,85.80121607283019
26.999711591529262,85.90121653025835
26.999711591529262,86.00121698768658
26.999711591529262,86.10121744511474
26.999711591529262,86.20121790254291
26.999711591529262,86.30121835997113
26.999711591529262,86.4012188173993
26.999711591529262,86.50121927482746
26.999711591529262,86.60121973225569
26.999711591529262,86.70122018968385
26.999711591529262,86.80122064711202
26.999711591529262,86.90122110454024
26.999711591529262,87.0012215619684
26.999711591529262,87.10122201939657
26.999711591529262,87.2012224768248
26.999711591529262,87.30122293425296
26.999711591529262,87.40122339168113
26.999711591529262,87.50122384910935
26.999711591529262,87.60122430653752
26.999711591529262,87.70122476396568
26.999711591529262,87.8012252213939
26.999711591529262,87.90122567882207
26.999711591529262,88.00122613625024
26.999711591529262,88.10122659367846
27.09971204895745,84.70121104112013
27.09971204895745,84.80121149854835
27.09971204895745,84.90121195597652
27.09971204895745,85.00121241340469
27.09971204895745,85.10121287083291
27.09971204895745,85.20121332826108
27.09971204895745,85.30121378568924
27.09971204895745,85.40121424311747
27.09971204895745,85.50121470054563
27.09971204895745,85.6012151579738
27.09971204895745,85.70121561540202
27.09971204895745,85.80121607283019
27.09971204895745,85.90121653025835
27.09971204895745,86.00121698768658
27.09971204895745,86.10121744511474
27.09971204895745,86.20121790254291
27.09971204895745,86.30121835997113
27.09971204895745,86.4012188173993
27.09971204895745,86.50121927482746
27.09971204895745,86.60121973225569
27.09971204895745,86.70122018968385
27.09971204895745,86.80122064711202
27.09971204895745,86.90122110454024
27.09971204895745,87.0012215619684
27.09971204895745,87.10122201939657
